Record,Democrats,Female,HomeOwners,White,Age,Commute,Education,EmployeeWage,HouseholdSize,Income,County,LogPrice,LogProfit,Month,BestBuy,Employees,Krogers,Population,Rainfall,UnemploymentRate,Year
812,0.0477657084889,0.481612193934,0.574489258194,0.993756069906,61.0,13.0,13.0,82.0184401798,3.0,61.1054452731,17.0,5.47322256411,11.4686067642,11.0,4.0,8.0,6.0,202.895368563,2.13488573792,0.0190198390204,2018.0
889,0.0240481729455,0.433506463012,0.406613205056,0.847369050237,30.0,41.0,11.0,76.4381665111,1.0,130.247695912,19.0,12.2179333752,-18.8270950237,7.0,2.0,7.0,5.0,134.407528663,6.5515478546,0.1859039423,2015.0
123,0.311650596224,0.505588938414,0.255265717725,0.0681421452906,21.0,19.0,13.0,49.3831698985,4.0,84.2650971289,3.0,8.2884638327,-0.168230456573,7.0,0.0,1.0,2.0,78.5930029581,5.3256388924,0.183557938754,2017.0
241,0.476617626996,0.473899408012,0.30408194425,0.000507405805132,47.0,19.0,18.0,12.5552097573,2.0,99.277074042,6.0,7.28715313881,3.3839236179,1.0,1.0,11.0,7.0,190.179171872,8.64345252537,0.192015287566,2015.0
229,0.680300140391,0.490326260187,0.535906807008,0.550309935064,28.0,63.0,13.0,100.411654089,3.0,101.086267388,5.0,9.90194411475,-13.7680600202,10.0,2.0,2.0,2.0,114.141077705,8.6000247309,0.142791611851,2015.0
557,0.543842787648,0.465475143933,0.634292960375,0.561308294211,60.0,15.0,9.0,79.3203209734,4.0,100.002294512,12.0,7.58627294938,8.38417535109,8.0,4.0,11.0,4.0,248.008045335,8.12225909978,0.0382284326191,2015.0
1149,0.394718839523,0.555043757997,0.444265861733,0.279379076519,20.0,32.0,7.0,127.021144315,7.0,85.0584274134,24.0,5.52493245262,13.1805904177,12.0,1.0,7.0,4.0,159.785394954,7.77600531309,0.0756035271484,2015.0
691,0.211409279464,0.557000671146,0.369687820714,0.540742069908,60.0,13.0,20.0,26.2622526685,8.0,143.013210514,15.0,11.4828803081,-9.27580898553,5.0,2.0,6.0,2.0,117.953980904,5.932333406,0.133291803699,2017.0
859,0.719183216799,0.48473957976,0.239300723488,0.48440464669,30.0,13.0,18.0,113.699249502,4.0,107.319759487,18.0,9.30838134815,-8.72046186956,11.0,1.0,7.0,5.0,134.936501606,7.33105360136,0.16070617026,2017.0
440,0.263074797113,0.530544474519,0.600128779336,0.0383985738774,64.0,67.0,12.0,71.7986786532,6.0,82.5913503039,10.0,5.70743580604,9.18186746964,2.0,0.0,5.0,0.0,84.4719911195,4.03636055732,0.154503772799,2018.0
739,0.466474978238,0.440635396822,0.621238847956,0.00917149190263,41.0,8.0,11.0,36.0569906145,2.0,82.9976295727,16.0,7.51867067956,3.00960716775,5.0,0.0,1.0,0.0,16.2489848616,3.59384277638,0.189159554088,2017.0
597,0.31011179958,0.439298346154,0.545866656928,0.0323944032262,44.0,66.0,21.0,1.08783242247,4.0,91.4548301328,13.0,7.11847484897,9.25819013833,6.0,1.0,5.0,4.0,105.973586124,6.9451988546,0.181005270832,2015.0
99,0.575684881926,0.559022550037,0.393431005514,0.0177823518352,24.0,44.0,18.0,113.779576516,7.0,75.5750314165,3.0,6.25971212837,7.19707566997,1.0,1.0,7.0,3.0,111.250294917,4.71477425921,0.169080511495,2017.0
971,0.184533689901,0.511013675792,0.26731132781,0.0115447268156,42.0,9.0,17.0,108.562458441,6.0,47.5972426944,21.0,3.9413705578,15.3140424696,3.0,3.0,11.0,3.0,172.902696163,8.14936643067,0.0377276756342,2017.0
677,0.332868521777,0.505926668262,0.232391121291,0.781695089618,60.0,29.0,21.0,26.7476589019,7.0,95.186388352,15.0,9.06211372064,-4.54263495329,2.0,2.0,13.0,7.0,263.732885989,7.31735189421,0.126170761627,2015.0
785,0.701057857351,0.54792834639,0.517553285784,0.382149997717,33.0,25.0,21.0,10.9022200629,3.0,87.7389965565,17.0,8.34432377062,2.35592940595,5.0,3.0,10.0,3.0,183.509469452,4.38640495638,0.196345401896,2015.0
912,0.0708412113968,0.45600119492,0.339441991338,0.448381177428,59.0,41.0,6.0,89.3649610479,8.0,143.544808596,19.0,11.4468035896,-18.4062825071,12.0,0.0,1.0,0.0,2.31995247204,2.32691264233,0.0830304229768,2018.0
352,0.336990509012,0.478045684792,0.530782572397,0.0104620600124,31.0,6.0,11.0,163.892141333,2.0,88.0307113403,8.0,7.29953677426,5.58056881017,4.0,2.0,13.0,8.0,275.096451566,2.00588645519,0.0769675065433,2018.0
205,0.249115544311,0.479961238403,0.46330971625,0.51077695734,36.0,39.0,8.0,102.326148671,6.0,115.005253201,5.0,9.96022410205,-9.0235288005,4.0,4.0,10.0,8.0,205.171028721,6.3737890911,0.0649928386383,2015.0
1032,0.331694722388,0.499761731453,0.44629935668,0.0510262352232,20.0,63.0,19.0,0.566106281401,1.0,81.8300912004,22.0,6.65202267714,12.8611769292,6.0,2.0,13.0,9.0,234.634984607,3.7518300046,0.169922553562,2018.0
209,0.628396773093,0.495723630007,0.229237514226,0.212166729848,29.0,70.0,21.0,132.309132119,7.0,92.7808112224,5.0,8.36976639059,-0.941072946066,5.0,0.0,3.0,0.0,44.1649178141,9.69629211508,0.0214386387604,2015.0
783,0.78205769583,0.553605996092,0.449885898612,0.678831627495,52.0,19.0,17.0,78.0553578855,1.0,85.8395796187,17.0,5.76719704131,12.0361958009,4.0,0.0,3.0,2.0,61.5498817541,5.91982344774,0.116553263828,2017.0
953,0.891811687552,0.484750465907,0.436601439675,0.327475462133,48.0,34.0,7.0,88.5325449351,8.0,79.487717748,20.0,6.95893952863,2.91507061057,11.0,2.0,6.0,4.0,136.802510381,7.67443525978,0.120982377921,2015.0
1055,0.148525480554,0.473122902098,0.543690691176,0.351395109063,72.0,16.0,12.0,168.407906294,3.0,64.0207866886,22.0,5.2175070804,10.0341396174,12.0,1.0,3.0,2.0,66.3349013334,8.26535668583,0.174257103772,2017.0
314,0.513530284005,0.556186463363,0.4609987132,0.0608941716313,37.0,31.0,21.0,24.7831651532,8.0,104.578500905,7.0,8.58491827551,2.19259478986,7.0,1.0,5.0,3.0,106.609769672,7.8426045603,0.0225855072889,2016.0
936,0.285665230128,0.456445030809,0.385346895406,0.153845564845,20.0,11.0,17.0,88.0504233276,4.0,81.7474815696,20.0,7.12559180774,8.33829801995,6.0,1.0,5.0,1.0,93.4226872922,2.85529699383,0.140758964383,2018.0
738,0.0247916451079,0.509449561313,0.207999558979,0.160836078704,20.0,63.0,15.0,65.2943553459,3.0,64.3126456069,16.0,5.3372005619,19.2334157016,5.0,2.0,6.0,2.0,146.085187561,9.66916968412,0.193657445273,2016.0
450,0.384682949964,0.491807608507,0.606492734842,0.849434574196,36.0,27.0,20.0,30.3404070688,5.0,85.7229262731,10.0,7.28711971507,10.8692223447,5.0,3.0,9.0,5.0,194.050415102,3.55887714132,0.149269876731,2016.0
1094,0.179112312338,0.460608945858,0.624465880186,0.682078012292,67.0,48.0,7.0,113.355510948,3.0,68.1471052273,23.0,6.47579076569,3.27067170525,10.0,3.0,7.0,3.0,151.352558644,4.11334545484,0.0806675677117,2016.0
999,0.624069026186,0.526089098441,0.659996959125,0.0917761591403,33.0,15.0,13.0,25.4357640206,6.0,51.2851864565,21.0,4.52898574786,13.2838662612,10.0,1.0,10.0,5.0,181.17387019,3.19316699947,0.0474302780643,2017.0
1133,0.501582633708,0.531924186804,0.280175309035,0.225707333719,34.0,62.0,19.0,12.7521796305,5.0,105.113121343,24.0,7.90224572496,10.5406564285,8.0,5.0,15.0,5.0,270.391092588,3.80473663503,0.0473780902693,2015.0
551,0.288534182916,0.564220709143,0.270502808276,0.0200000196107,36.0,65.0,14.0,19.8478678637,3.0,106.533042318,12.0,7.7622567661,11.7311879341,6.0,2.0,12.0,2.0,253.401486194,3.24622116961,0.0924529521138,2017.0
196,0.701955183255,0.565846596182,0.537217590097,0.060684412692,21.0,57.0,8.0,15.5055835135,2.0,88.7949297465,5.0,8.42103069467,-1.28336833024,1.0,2.0,16.0,10.0,254.109946671,5.01830759579,0.131299071632,2018.0
487,0.730721985532,0.572531648431,0.580529140817,0.0129205899883,32.0,23.0,21.0,37.151988773,3.0,82.2301679464,11.0,7.07563856066,0.416650239881,2.0,0.0,4.0,0.0,97.5702313989,7.62532013636,0.0217456415166,2017.0
419,0.137486323413,0.568648560881,0.555245851633,0.109695828965,59.0,31.0,20.0,20.5979752453,7.0,113.532517507,9.0,9.0833747167,2.09397112522,9.0,1.0,8.0,6.0,163.365167801,7.01351906312,0.160419183197,2017.0
986,0.503487808113,0.55263087762,0.377902083691,0.67777504067,44.0,39.0,9.0,124.090210277,4.0,72.451034591,21.0,5.59744019629,18.2284435349,7.0,1.0,11.0,5.0,169.457054039,9.56678287127,0.0945542050484,2016.0
326,0.289039344447,0.547321753425,0.403492679058,0.000394767907104,60.0,50.0,11.0,117.957293405,8.0,102.102980479,7.0,7.71265566644,5.57025678561,10.0,2.0,13.0,11.0,283.343539349,4.5652482759,0.0848455436266,2016.0
574,0.649096340662,0.437942646942,0.235768558866,0.402506175619,48.0,14.0,13.0,136.251509484,1.0,102.089113349,12.0,8.39733085851,-1.75734230982,12.0,4.0,9.0,4.0,216.897611152,2.32697728148,0.187787626612,2016.0
1058,0.854675899604,0.510136446625,0.304346474201,0.223679626812,63.0,49.0,14.0,167.959786596,6.0,63.8736613758,23.0,5.57015387982,7.23396100793,1.0,0.0,1.0,1.0,44.9843328817,3.18860104646,0.1320419185,2016.0
667,0.674684062572,0.470591373615,0.62242912257,0.147217973651,54.0,37.0,17.0,60.1505262385,3.0,67.2165458366,14.0,5.77903935515,11.8043374312,11.0,2.0,12.0,2.0,204.193667263,7.04711630709,0.00892108652201,2017.0
857,0.13815392012,0.461141777697,0.294428434856,0.353282691959,28.0,47.0,14.0,161.420543302,5.0,137.022697617,18.0,11.9495250842,-22.6118407762,11.0,0.0,1.0,0.0,31.8274111747,6.17048323649,0.0897887217875,2015.0
1110,0.844522027278,0.551566119292,0.293360752732,0.0961495896998,67.0,34.0,13.0,10.4026023239,5.0,83.1672566122,24.0,6.66598344498,8.64432973905,2.0,2.0,14.0,9.0,240.537543659,6.96024114851,0.0207568042174,2016.0
404,0.0048182246943,0.473904050042,0.354606549169,0.973644658943,52.0,32.0,7.0,106.403576814,1.0,72.7869099252,9.0,6.12082231086,16.5067778812,5.0,2.0,16.0,11.0,284.079650767,6.86974446448,0.0405819915543,2018.0
465,0.624327506152,0.538345878807,0.402854740323,0.120633990128,64.0,7.0,9.0,129.018740469,1.0,75.7539951518,10.0,7.25255511692,7.17188403667,9.0,2.0,11.0,4.0,218.850481267,3.37290166534,0.122588856195,2015.0
786,0.491828486012,0.526820128037,0.488615390942,0.749723232919,71.0,32.0,10.0,26.841638506,3.0,96.7911146774,17.0,8.50025965161,-2.55763338858,5.0,0.0,2.0,1.0,36.1466306489,5.22401424138,0.176591818642,2016.0
931,0.334970429432,0.572085595989,0.234191357055,0.307428132521,38.0,49.0,18.0,165.643903047,8.0,97.9029842615,20.0,9.6064724566,-6.97200591997,5.0,2.0,6.0,2.0,112.660351146,3.288981597,0.158641009865,2017.0
541,0.628882396944,0.558143491376,0.47487402015,0.013276586441,69.0,27.0,20.0,13.8488326612,7.0,103.803073223,12.0,8.55063692662,-1.26489517982,4.0,2.0,9.0,2.0,225.374459104,4.78063861621,0.116369697137,2015.0
544,0.163468017567,0.526949540314,0.612401894545,0.0058590081849,59.0,59.0,8.0,140.632407034,1.0,113.69155933,12.0,8.46313878102,-3.33068343134,4.0,0.0,1.0,0.0,7.74799844327,7.70947215981,0.159553219003,2018.0
536,0.809173706587,0.515147336741,0.342544829203,0.504128022502,18.0,62.0,16.0,57.2325363285,1.0,89.739959431,12.0,7.43990795123,-0.579303597662,2.0,0.0,5.0,1.0,53.1210580384,3.69661110429,0.164908644513,2018.0
103,0.354720553436,0.482580233406,0.424989001608,0.387194604257,45.0,37.0,21.0,117.71003719,1.0,76.673841687,3.0,5.0095754349,11.3773346314,2.0,0.0,1.0,0.0,9.98321632527,2.71343863825,0.0717695845977,2017.0
849,0.418723311643,0.461985556858,0.495369291172,0.17486711809,69.0,34.0,19.0,125.877381501,5.0,111.987936418,18.0,9.9165748473,-4.83213442021,9.0,3.0,6.0,4.0,161.535422687,4.82081170931,0.0709859974298,2015.0
42,0.606561069309,0.54919642697,0.41922332762,0.712631596664,51.0,31.0,18.0,36.2830411458,6.0,80.2876032045,1.0,5.56634277803,9.96504786996,11.0,1.0,4.0,1.0,71.7226837596,4.66709856032,0.0575067115501,2016.0
894,0.311448351809,0.529214297995,0.632870544571,0.187251304163,49.0,13.0,7.0,105.78834471,1.0,137.228194204,19.0,11.5117463393,-17.359344997,8.0,0.0,1.0,0.0,5.81171997368,5.93853851697,0.0958054809554,2016.0
107,0.615875676544,0.516533932624,0.461665958831,0.0460940803646,40.0,8.0,17.0,65.7546944602,6.0,66.0986028192,3.0,5.08356005531,11.7695917646,3.0,2.0,7.0,4.0,134.803004198,9.19973610655,0.0154074520869,2017.0
50,0.598797654007,0.469314254515,0.287681928557,0.544902469799,61.0,48.0,20.0,51.1851471436,8.0,83.3271724712,2.0,6.47364496581,4.82772161143,1.0,0.0,4.0,1.0,55.0687769572,6.60006377588,0.102194616781,2016.0
406,0.591227929128,0.555938414948,0.230674123259,0.192448544587,24.0,26.0,15.0,157.280293038,4.0,86.3725484585,9.0,7.04406492618,7.60544565032,6.0,1.0,2.0,1.0,117.77908122,5.80099945701,0.0585285070925,2016.0
799,0.7443388595,0.474039605891,0.373318386306,0.031118544647,66.0,63.0,18.0,18.83379048,4.0,73.9828211325,17.0,5.89896332672,12.8324868256,8.0,0.0,1.0,1.0,73.0852523423,2.28660462301,0.15786480614,2017.0
51,0.0399914947424,0.570185346072,0.339272689716,0.000108989748338,64.0,16.0,7.0,111.944476988,7.0,77.6357151596,2.0,6.26822936849,3.28198161103,1.0,2.0,7.0,2.0,131.58335649,3.62011081345,0.188097180909,2017.0
100,0.416638091719,0.479765938753,0.225804448071,0.386308074035,55.0,56.0,11.0,139.111871895,1.0,88.3889460623,3.0,6.91038633754,7.31837223493,1.0,2.0,10.0,2.0,255.852414724,6.9558769405,0.104578713534,2018.0
377,0.19125641369,0.534779632482,0.361732771196,0.560491199001,55.0,63.0,19.0,153.953111441,2.0,55.0485754475,8.0,5.20890944509,14.0352121792,11.0,4.0,11.0,4.0,236.173958559,5.3194864317,0.0384952886541,2015.0
951,0.508735283558,0.542979080598,0.300918313086,0.713809008923,65.0,66.0,11.0,16.5882245626,5.0,99.7739855827,20.0,7.36819591978,1.28946039378,10.0,0.0,2.0,0.0,61.5409534271,9.85621102128,0.0670630073709,2017.0
844,0.150745047974,0.571218702642,0.290681372566,0.107662947058,28.0,27.0,12.0,93.5813429942,2.0,134.739998219,18.0,10.5652072089,-5.6466228688,7.0,1.0,7.0,1.0,88.1868063131,9.79138801121,0.184648248446,2018.0
940,0.160721835617,0.553018454113,0.259269742786,0.900205614984,42.0,69.0,20.0,154.632238204,2.0,96.3178577783,20.0,6.77221787746,17.0335983091,7.0,2.0,11.0,2.0,244.30169679,8.02554258463,0.160278685244,2018.0
619,0.342173069681,0.423523258691,0.54746916369,0.918501915115,53.0,58.0,19.0,150.877137677,1.0,68.4606513613,13.0,6.48677304881,5.54145540453,11.0,1.0,8.0,6.0,155.847817621,2.10549825391,0.12550709235,2017.0
543,0.329053917092,0.539236930488,0.652983995626,0.741899877554,43.0,37.0,19.0,93.4136251612,7.0,86.9815628821,12.0,8.15188820678,-5.30400814344,4.0,0.0,5.0,1.0,79.3338737786,8.88422070452,0.000254563506252,2017.0
258,0.82152496093,0.421358679919,0.295444541129,0.0129582704291,42.0,8.0,9.0,148.561587943,5.0,62.9044176261,6.0,5.19385275125,18.069762543,5.0,2.0,10.0,6.0,215.498154002,2.10482874018,0.131099783569,2016.0
457,0.462899348106,0.559547015008,0.654123365959,0.0451865880389,28.0,33.0,7.0,128.666664751,8.0,79.6832360006,10.0,7.0719056822,9.62491323243,7.0,2.0,12.0,10.0,262.863588244,3.61209351149,0.150305654162,2015.0
497,0.111966101435,0.542206017989,0.343248737245,0.0898659949482,33.0,40.0,14.0,79.8669946631,6.0,105.675539712,11.0,8.15303954711,7.01582077594,5.0,4.0,11.0,6.0,215.111214251,6.42951685146,0.0167895235135,2015.0
1004,0.619921006033,0.529472522488,0.572043772993,0.616719244725,31.0,7.0,10.0,61.7049490746,6.0,73.5661541562,21.0,5.65134209922,10.8743130683,11.0,1.0,5.0,5.0,136.751241094,5.70194732678,0.161653211843,2018.0
1101,0.81187883575,0.456412556134,0.249947192112,0.126271477134,41.0,13.0,14.0,21.7189932963,4.0,72.8036604156,23.0,5.42309569981,9.9877412608,12.0,1.0,5.0,1.0,50.7514535561,7.40300363206,0.140750972984,2015.0
61,0.738408970585,0.570014446968,0.4666585283,0.741163116692,45.0,22.0,7.0,28.6802270484,6.0,93.0670203625,2.0,8.29558272496,-2.98919935883,4.0,3.0,8.0,5.0,168.080214507,2.16858281652,0.0168003764688,2015.0
508,0.637618736812,0.551526475648,0.360111768472,0.0305812148422,59.0,13.0,6.0,157.406570723,8.0,99.221691359,11.0,8.41894123099,-3.6222003452,7.0,0.0,1.0,1.0,33.2840879521,4.21155964779,0.017202000127,2018.0
620,0.807291175246,0.501422601137,0.289072480095,0.740073989657,59.0,51.0,18.0,70.4808205993,3.0,58.724843931,13.0,5.58961573458,8.69595622063,11.0,5.0,14.0,2.0,277.961685249,5.92273698135,0.18332222364,2018.0
718,0.0486175517202,0.442425198637,0.640789705475,0.157947164099,65.0,10.0,16.0,117.895837243,7.0,104.29611752,15.0,8.43452789558,-4.06731484157,12.0,1.0,6.0,1.0,102.192487136,4.77364929186,0.102069209959,2016.0
481,0.279803902396,0.456973543818,0.639275148322,0.187795689378,45.0,17.0,19.0,121.204915016,5.0,79.416698839,11.0,6.01760415656,7.49943377904,1.0,1.0,6.0,1.0,107.396584135,6.71586670324,0.117487455045,2015.0
204,0.463237658989,0.421381863068,0.373967193981,0.315424424676,30.0,68.0,10.0,75.7260316678,4.0,99.1676843951,5.0,9.75820910355,-11.7168413526,3.0,1.0,8.0,5.0,186.866086569,2.70067129682,0.05044717838,2018.0
1117,0.511726267048,0.437035090553,0.530695216508,0.831169493167,61.0,11.0,6.0,7.15658895208,1.0,95.8380769065,24.0,7.42336801414,4.50678717639,4.0,2.0,10.0,8.0,215.941554755,6.17276730922,0.00828088725741,2015.0
798,0.0300967333952,0.461128131879,0.343712630679,0.906629381475,20.0,26.0,11.0,139.161980701,1.0,112.480713859,17.0,8.25449448607,9.07794416134,8.0,2.0,13.0,6.0,222.073144838,6.68947324804,0.0925938823159,2016.0
970,0.617430666367,0.471550574628,0.610077363379,0.123978685909,58.0,41.0,10.0,125.615910911,2.0,49.7686392777,21.0,3.03558540612,22.4613874551,3.0,1.0,6.0,1.0,168.13271197,6.66413234896,0.120197358002,2016.0
138,0.516145141202,0.516606742551,0.351940333476,0.0613658360865,38.0,61.0,16.0,70.0176003225,2.0,82.0919871197,3.0,6.78370715111,5.68416277889,11.0,3.0,10.0,3.0,171.661358493,9.89442924059,0.0528894213983,2016.0
764,0.460019833095,0.456917501091,0.36565448593,0.248490473291,59.0,19.0,18.0,76.7011800561,5.0,91.8337384377,16.0,7.15314870965,3.06852056964,11.0,1.0,6.0,2.0,144.096763186,8.21982017231,0.154970395217,2018.0
305,0.368213520546,0.528640213745,0.230442771607,0.882161226425,34.0,38.0,7.0,129.340669632,5.0,118.926665708,7.0,10.0871507989,-10.75285665,5.0,0.0,3.0,0.0,44.3873348597,2.94768660785,0.0263082883332,2015.0
878,0.0773001714677,0.547580021023,0.579770326101,0.0152940734312,48.0,59.0,16.0,128.177596214,4.0,124.164239672,19.0,10.5289370631,-10.9391374479,4.0,1.0,7.0,3.0,173.645132992,4.40194838344,0.143424172887,2016.0
934,0.613837513816,0.472032161653,0.372845668974,0.251731714688,53.0,16.0,9.0,160.631986032,3.0,99.4639357273,20.0,8.87469558525,-1.14661812968,6.0,2.0,9.0,2.0,210.457201082,6.76933687679,0.103364907286,2016.0
776,0.536227404082,0.50712818334,0.414682393386,0.364059648954,37.0,48.0,10.0,104.064498329,2.0,90.7501730025,17.0,9.02392467698,-2.91041513612,2.0,5.0,15.0,11.0,284.791500342,5.47111299843,0.0856232401312,2018.0
631,0.0978093474802,0.435430803695,0.206958945481,0.0767663322001,25.0,59.0,20.0,120.326468615,4.0,61.9914334914,14.0,5.87807488011,9.26418681161,2.0,3.0,10.0,5.0,193.70068179,8.98159769781,0.073759708087,2017.0
1143,0.416459392495,0.554972513757,0.610827947632,0.354574474968,54.0,36.0,11.0,14.190241916,6.0,86.5621995184,24.0,7.16879049494,2.29915505784,10.0,0.0,5.0,3.0,75.4922032346,5.71834625333,0.00878403273492,2017.0
1146,0.597914315953,0.49995231476,0.548289945669,0.0284395585607,63.0,31.0,6.0,126.513661446,6.0,111.651144184,24.0,9.28967935242,-8.26985449077,11.0,3.0,5.0,4.0,164.834734806,8.15444717729,0.153591215459,2016.0
690,0.0148276580723,0.484634784854,0.638107227433,0.349602595903,64.0,54.0,6.0,52.6063296378,6.0,125.501001914,15.0,10.6291159642,-6.47075025985,5.0,5.0,12.0,10.0,265.301370274,5.0995155062,0.194134753833,2016.0
76,0.0714724694139,0.544480208585,0.306283783542,3.91956683542e-05,31.0,23.0,19.0,123.088578113,6.0,85.3819725315,2.0,6.83922462627,13.0938255064,7.0,4.0,12.0,6.0,215.687499172,2.53302267043,0.0318319880667,2018.0
810,0.479408869888,0.440446646742,0.288646367287,0.00294283187394,32.0,12.0,14.0,42.569602075,7.0,88.0532637307,17.0,7.5406424991,1.77632512407,11.0,1.0,5.0,1.0,186.794035718,7.80179825031,0.0515928256249,2016.0
753,0.114329627447,0.524692416115,0.212236292821,0.0133359245565,70.0,9.0,18.0,131.231615381,4.0,89.1084030838,16.0,6.26443083597,13.1024376333,9.0,1.0,9.0,1.0,152.492797954,4.9869211479,0.120031441465,2015.0
420,0.227959576409,0.474423808946,0.543098554726,0.000568211280732,57.0,64.0,20.0,6.83265297941,4.0,84.2585144508,9.0,6.27673951316,17.1375321407,9.0,2.0,16.0,8.0,288.839162426,8.7756321288,0.104549923639,2018.0
891,0.349057766084,0.456676030856,0.54475481183,0.0712789501955,47.0,45.0,19.0,122.980780118,5.0,129.319348819,19.0,11.9476678569,-16.1566387289,7.0,2.0,9.0,1.0,132.182603831,9.42685283506,0.0610471863428,2017.0
901,0.0519786541923,0.518947426098,0.474935995704,0.141780944778,27.0,36.0,18.0,36.9472797171,4.0,95.7645752667,19.0,9.24259525534,-10.8484404603,10.0,0.0,4.0,2.0,74.4728256236,3.57952724466,0.0114990867116,2015.0
869,0.539961987656,0.455240183443,0.24723184246,0.00528144856882,44.0,9.0,21.0,139.187701383,3.0,116.284280212,19.0,10.3241092471,-13.5271985526,2.0,2.0,8.0,1.0,131.646155257,5.11260926514,0.174112363093,2015.0
886,0.674799685923,0.502935494373,0.401169533846,0.822132405632,28.0,20.0,16.0,127.896214551,6.0,139.001691276,19.0,13.4576607729,-22.9538084812,6.0,1.0,9.0,1.0,168.428268838,3.14508209892,0.189658770132,2016.0
403,0.555365899287,0.493632010114,0.538807278218,0.15568443243,28.0,30.0,16.0,29.6470769696,2.0,113.75206768,9.0,10.1788672322,-6.87248239702,5.0,1.0,6.0,1.0,125.038313497,2.14363350517,0.0779864368099,2017.0
